policy_id,inception_date,expiration_date,company_id,exposure_units,premium
7635,2016-01-01,2016-12-31,7641,1,200
7636,2016-07-01,2017-07-01,26399,112,1143.7
7637,2016-01-01,2016-12-31,26892,30,880.24
7638,2016-07-01,2017-07-01,21883,30,880.24
7639,2016-08-01,2017-08-01,67,10,825.65
7640,2016-09-01,2017-09-01,23182,3,419.72
7641,2016-06-01,2017-06-01,1763,19,986.11
7642,2016-04-01,2017-04-01,1499,161,1520.35
7643,2016-01-01,2016-12-31,6290,11,679.58
7644,2016-07-01,2017-07-01,15928,128,1170.41
7645,2016-07-01,2017-07-01,14147,43,1190.3
7646,2016-01-01,2016-12-31,24847,10,660.52
7647,2016-07-01,2017-07-01,15779,6,697.94
7648,2016-04-01,2017-04-01,3087,4,715.89
7649,2016-01-01,2016-12-31,4752,30,1760.48
7650,2016-08-01,2017-08-01,18788,10,1321.03
7651,2016-01-01,2016-12-31,11169,36,1145.88
7652,2016-01-01,2016-12-31,24308,7,736.48
7653,2016-11-01,2017-11-01,5561,9,799.31
7654,2016-07-01,2017-07-01,14473,101,1403.78
7655,2016-07-01,2017-07-01,13371,155,1510.86
7656,2016-01-01,2016-12-31,15371,21,1011.13
7657,2016-02-01,2017-01-31,20787,79,1073.89
7658,2016-01-01,2016-12-31,16539,122,1451.01
7659,2016-08-01,2017-08-01,6472,21,2022.26
7660,2016-11-01,2017-11-01,2167,30,880.24
7661,2016-07-01,2017-07-01,26098,10,660.52
7662,2016-07-01,2017-07-01,4495,8,769.86
7663,2016-02-01,2017-01-31,14916,1,250
7664,2016-02-01,2017-01-31,24509,30,880.24
7665,2016-01-01,2016-12-31,21541,14,727.81
7666,2016-07-01,2017-07-01,12351,72,1583
7667,2016-07-01,2017-07-01,6657,2,423.29
7668,2016-03-01,2017-03-01,11975,60,1018.87
7669,2016-04-01,2017-04-01,17029,30,880.24
7670,2016-09-01,2017-09-01,24466,53,1242.57
7671,2016-01-01,2016-12-31,24203,14,727.81
7672,2016-07-01,2017-07-01,22527,22,818.21
7673,2016-07-01,2017-07-01,15585,16,1886.29
7674,2016-01-01,2016-12-31,14536,19,788.89
7675,2016-07-01,2017-07-01,17069,11,1019.37
7676,2016-01-01,2016-12-31,6204,5,782.83
7677,2016-07-01,2017-07-01,20548,1,200
7678,2016-07-01,2017-07-01,5026,58,1012.09
7679,2016-07-01,2017-07-01,484,30,1760.48
7680,2016-01-01,2016-12-31,11742,221,1279.63
7681,2016-08-01,2017-08-01,23232,32,893.15
7682,2016-04-01,2017-04-01,27484,41,942.71
7683,2016-01-01,2016-12-31,3614,29,873.46
7684,2016-08-01,2017-08-01,20992,26,851.62
7685,2016-09-01,2017-09-01,12171,30,1760.48
7686,2016-01-01,2016-12-31,26539,7,589.18
7687,2016-12-01,2017-12-01,8876,5,521.89
7688,2016-01-01,2016-12-31,11529,2,338.63
7689,2016-01-01,2016-12-31,23640,46,965.73
7690,2016-01-01,2016-12-31,24524,26,1703.24
7691,2016-01-01,2016-12-31,6490,30,880.24
7692,2016-05-01,2017-05-01,21427,98,1116.99
7693,2016-01-01,2016-12-31,21045,10,660.52
7694,2016-01-01,2016-12-31,24619,35,911.07
7695,2016-01-01,2016-12-31,10673,42,947.53
7696,2016-01-01,2016-12-31,1011,38,1159.4
7697,2016-08-01,2017-08-01,5540,36,1145.88
7698,2016-01-01,2016-12-31,5099,30,880.24
7699,2016-07-01,2017-07-01,3090,42,947.53
7700,2016-08-01,2017-08-01,9363,43,952.24
7701,2016-07-01,2017-07-01,18167,24,1671.22
7702,2016-01-01,2016-12-31,8657,26,851.62
7703,2016-07-01,2017-07-01,11154,30,1100.3
7704,2016-09-01,2017-09-01,26405,30,880.24
7705,2016-10-01,2017-10-01,10271,23,827.1
7706,2016-03-01,2017-03-01,10883,5,521.89
7707,2016-07-01,2017-07-01,18690,16,754.52
7708,2016-09-01,2017-09-01,2886,56,1256.34
7709,2016-07-01,2017-07-01,16543,35,911.07
7710,2016-04-01,2017-04-01,17120,1,400
7711,2016-01-01,2016-12-31,2949,6,558.35
7712,2016-01-01,2016-12-31,7410,19,788.89
7713,2016-06-01,2017-06-01,26786,30,2200.6
7714,2016-02-01,2017-01-31,8374,30,880.24
7715,2016-07-01,2017-07-01,22280,34,905.27
7716,2016-01-01,2016-12-31,15163,2,423.29
7717,2016-01-01,2016-12-31,21489,30,880.24
7718,2016-05-01,2017-05-01,5771,21,808.9
7719,2016-07-01,2017-07-01,17015,158,1515.65
7720,2016-09-01,2017-09-01,14500,50,2456.01
7721,2016-10-01,2017-10-01,9098,3,524.65
7722,2016-01-01,2016-12-31,5937,176,1234.1
7723,2016-01-01,2016-12-31,16454,13,891.24
7724,2016-01-01,2016-12-31,14424,30,880.24
7725,2016-07-01,2017-07-01,9136,14,909.76
7726,2016-01-01,2016-12-31,11737,13,1425.98
7727,2016-07-01,2017-07-01,13223,13,712.99
7728,2016-01-01,2016-12-31,20552,30,1100.3
7729,2016-01-01,2016-12-31,14250,65,1293.6
7730,2016-01-01,2016-12-31,20348,27,859.17
7731,2016-08-01,2017-08-01,23930,30,2200.6
7732,2016-07-01,2017-07-01,14055,19,1183.33
7733,2016-07-01,2017-07-01,13163,6,1116.7
7734,2016-01-01,2016-12-31,13894,30,880.24
7735,2016-01-01,2016-12-31,156,1,200
7736,2016-04-01,2017-04-01,125,30,2200.6
7737,2016-07-01,2017-07-01,23463,27,859.17
7738,2016-09-01,2017-09-01,17610,1,200
7739,2016-05-01,2017-05-01,20559,61,2044.35
7740,2016-01-01,2016-12-31,8407,23,827.1
7741,2016-01-01,2016-12-31,22494,4,477.26
7742,2016-08-01,2017-08-01,21483,6,1116.7
7743,2016-01-01,2016-12-31,17899,18,778.07
7744,2016-09-01,2017-09-01,17099,30,1100.3
7745,2016-01-01,2016-12-31,22212,41,942.71
7746,2016-01-01,2016-12-31,11852,27,1073.96
7747,2016-07-01,2017-07-01,13316,14,909.76
7748,2016-11-01,2017-11-01,22456,13,891.24
7749,2016-07-01,2017-07-01,20526,28,1299.66
7750,2016-01-01,2016-12-31,17756,29,1746.92
7751,2016-01-01,2016-12-31,20423,6,558.35
7752,2016-07-01,2017-07-01,27599,32,893.15
7753,2016-07-01,2017-07-01,19449,8,615.89
7754,2016-01-01,2016-12-31,20556,5,521.89
7755,2016-07-01,2017-07-01,13591,30,880.24
7756,2016-01-01,2016-12-31,5243,29,1091.82
7757,2016-12-01,2017-12-01,17375,5,521.89
7758,2016-01-01,2016-12-31,19255,42,947.53
7759,2016-01-01,2016-12-31,25530,60,1018.87
7760,2016-01-01,2016-12-31,8030,10,825.65
7761,2016-12-01,2017-12-01,19695,72,1055.33
7762,2016-11-01,2017-11-01,23595,16,754.52
7763,2016-07-01,2017-07-01,25171,32,1339.72
7764,2016-07-01,2017-07-01,4129,176,1234.1
7765,2016-06-01,2017-06-01,7863,60,1018.87
7766,2016-07-01,2017-07-01,17193,46,965.73
7767,2016-10-01,2017-10-01,21506,19,788.89
7768,2016-11-01,2017-11-01,18474,70,1049.7
7769,2016-07-01,2017-07-01,6637,30,880.24
7770,2016-12-01,2017-12-01,8037,27,1718.33
7771,2016-07-01,2017-07-01,21510,17,1533.29
7772,2016-08-01,2017-08-01,19763,15,741.61
7773,2016-07-01,2017-07-01,14167,18,778.07
7774,2016-07-01,2017-07-01,15048,34,905.27
7775,2016-01-01,2016-12-31,11114,20,799.15
7776,2016-07-01,2017-07-01,7446,19,986.11
7777,2016-07-01,2017-07-01,11487,34,905.27
7778,2016-07-01,2017-07-01,13169,1,200
7779,2016-07-01,2017-07-01,16392,67,1040.94
7780,2016-01-01,2016-12-31,8518,57,1512.92
7781,2016-01-01,2016-12-31,7126,46,965.73
7782,2016-07-01,2017-07-01,7134,10,1321.03
7783,2016-07-01,2017-07-01,9629,30,880.24
7784,2016-01-01,2016-12-31,9980,1,400
7785,2016-07-01,2017-07-01,24477,59,1269.38
7786,2016-07-01,2017-07-01,15671,3,524.65
7787,2016-02-01,2017-01-31,15744,24,835.61
7788,2016-07-01,2017-07-01,21142,17,766.64
7789,2016-07-01,2017-07-01,8754,30,880.24
7790,2016-07-01,2017-07-01,5244,18,972.59
7791,2016-08-01,2017-08-01,15791,1,200
7792,2016-07-01,2017-07-01,24912,64,1031.78
7793,2016-05-01,2017-05-01,12758,29,1746.92
7794,2016-01-01,2016-12-31,24290,6,558.35
7795,2016-07-01,2017-07-01,25135,30,880.24
7796,2016-08-01,2017-08-01,12361,30,880.24
7797,2016-01-01,2016-12-31,9821,30,880.24
7798,2016-07-01,2017-07-01,6760,155,3021.71
7799,2016-06-01,2017-06-01,26925,53,1242.57
7800,2016-01-01,2016-12-31,12182,17,958.3
7801,2016-01-01,2016-12-31,8496,4,477.26
7802,2016-01-01,2016-12-31,23151,16,754.52
7803,2016-07-01,2017-07-01,24875,18,778.07
7804,2016-11-01,2017-11-01,7797,30,880.24
7805,2016-01-01,2016-12-31,19987,240,1620.16
7806,2016-04-01,2017-04-01,9939,29,2183.65
7807,2016-07-01,2017-07-01,1674,9,639.44
7808,2016-01-01,2016-12-31,22454,1,200
7809,2016-07-01,2017-07-01,26617,30,1320.36
7810,2016-01-01,2016-12-31,4435,2,423.29
7811,2016-01-01,2016-12-31,1090,30,1100.3
7812,2016-09-01,2017-09-01,15042,30,880.24
7813,2016-01-01,2016-12-31,25710,28,866.44
7814,2016-08-01,2017-08-01,9269,98,2233.99
7815,2016-02-01,2017-01-31,18102,53,1242.57
7816,2016-11-01,2017-11-01,13160,10,660.52
7817,2016-05-01,2017-05-01,2016,52,990.25
7818,2016-01-01,2016-12-31,5861,2,338.63
7819,2016-12-01,2017-12-01,2871,6,558.35
7820,2016-01-01,2016-12-31,16828,6,558.35
7821,2016-01-01,2016-12-31,12035,72,1055.33
7822,2016-05-01,2017-05-01,13328,37,922.18
7823,2016-01-01,2016-12-31,14714,42,947.53
7824,2016-01-01,2016-12-31,24278,30,1320.36
7825,2016-07-01,2017-07-01,16077,82,1351.68
7826,2016-07-01,2017-07-01,995,99,1398.78
7827,2016-01-01,2016-12-31,17985,33,899.3
7828,2016-01-01,2016-12-31,6150,278,2651.05
7829,2016-01-01,2016-12-31,25040,1,200
7830,2016-01-01,2016-12-31,10108,196,1569.53
7831,2016-01-01,2016-12-31,4705,64,1031.78
7832,2016-07-01,2017-07-01,19684,42,947.53
7833,2016-01-01,2016-12-31,9332,3,419.72
7834,2016-01-01,2016-12-31,10157,53,994.06
7835,2016-01-01,2016-12-31,16266,2,338.63
7836,2016-01-01,2016-12-31,25298,45,961.33
7837,2016-07-01,2017-07-01,24919,34,905.27
7838,2016-02-01,2017-01-31,24753,7,589.18
7839,2016-07-01,2017-07-01,6777,34,1131.59
7840,2016-07-01,2017-07-01,7357,65,1034.88
7841,2016-10-01,2017-10-01,6553,14,727.81
7842,2016-11-01,2017-11-01,7940,42,1776.63
7843,2016-01-01,2016-12-31,23290,55,1001.47
7844,2016-07-01,2017-07-01,22105,74,1060.81
7845,2016-02-01,2017-01-31,23796,202,2365.6
7846,2016-04-01,2017-04-01,10758,86,2727.17
7847,2016-01-01,2016-12-31,8464,26,851.62
7848,2016-01-01,2016-12-31,13684,3,419.72
7849,2016-01-01,2016-12-31,16172,22,818.21
7850,2016-05-01,2017-05-01,17659,19,986.11
7851,2016-07-01,2017-07-01,19331,45,961.33
7852,2016-01-01,2016-12-31,15646,26,851.62
7853,2016-04-01,2017-04-01,5416,14,727.81
7854,2016-01-01,2016-12-31,18953,7,736.48
7855,2016-07-01,2017-07-01,20817,7,736.48
7856,2016-07-01,2017-07-01,6061,72,2110.67
7857,2016-06-01,2017-06-01,6653,50,1228.01
7858,2016-01-01,2016-12-31,16633,46,965.73
7859,2016-01-01,2016-12-31,13441,43,952.24
7860,2016-01-01,2016-12-31,26375,38,927.52
7861,2016-07-01,2017-07-01,22148,33,899.3
7862,2016-01-01,2016-12-31,12647,192,1251.5
7863,2016-08-01,2017-08-01,20670,40,937.78
7864,2016-07-01,2017-07-01,8600,187,1557.78
7865,2016-01-01,2016-12-31,13030,30,1320.36
7866,2016-08-01,2017-08-01,11248,30,880.24
7867,2016-07-01,2017-07-01,13331,12,1393.96
7868,2016-01-01,2016-12-31,13724,11,1359.16
7869,2016-03-01,2017-03-01,16309,6,697.94
7870,2016-07-01,2017-07-01,27382,86,1090.87
7871,2016-05-01,2017-05-01,13011,10,1321.03
7872,2016-07-01,2017-07-01,15666,7,589.18
7873,2016-07-01,2017-07-01,6627,2,677.26
7874,2016-10-01,2017-10-01,22791,211,1270.37
7875,2016-10-01,2017-10-01,23576,22,818.21
7876,2016-07-01,2017-07-01,27289,29,1091.82
7877,2016-12-01,2017-12-01,4670,14,727.81
7878,2016-06-01,2017-06-01,14407,53,1988.12
7879,2016-12-01,2017-12-01,11445,34,905.27
7880,2016-01-01,2016-12-31,23826,26,851.62
7881,2016-07-01,2017-07-01,9312,42,1421.3
7882,2016-01-01,2016-12-31,23763,3,419.72
7883,2016-03-01,2017-03-01,15757,30,880.24
7884,2016-08-01,2017-08-01,14551,48,1217.8
7885,2016-01-01,2016-12-31,13273,4,596.57
7886,2016-01-01,2016-12-31,2859,30,1320.36
7887,2016-07-01,2017-07-01,2810,5,521.89
7888,2016-01-01,2016-12-31,23813,149,1500.99
7889,2016-07-01,2017-07-01,3901,50,982.4
7890,2016-01-01,2016-12-31,22339,140,2376.66
7891,2016-03-01,2017-03-01,17869,131,1762.56
7892,2016-01-01,2016-12-31,26762,19,788.89
7893,2016-01-01,2016-12-31,23099,30,880.24
7894,2016-01-01,2016-12-31,3570,14,727.81
7895,2016-04-01,2017-04-01,27035,82,1351.68
7896,2016-10-01,2017-10-01,8595,34,905.27
7897,2016-01-01,2016-12-31,26406,30,880.24
7898,2016-01-01,2016-12-31,7852,22,818.21
7899,2016-01-01,2016-12-31,16984,30,880.24
7900,2016-06-01,2017-06-01,10088,26,2129.05
7901,2016-07-01,2017-07-01,8391,70,1312.12
7902,2016-04-01,2017-04-01,6719,288,1332.59
7903,2016-12-01,2017-12-01,15096,62,1025.43
7904,2016-12-01,2017-12-01,23607,28,866.44
7905,2016-12-01,2017-12-01,19571,48,974.24
7906,2016-01-01,2016-12-31,25664,115,1148.99
7907,2016-01-01,2016-12-31,3384,30,1100.3
7908,2016-11-01,2017-11-01,23254,34,905.27
7909,2016-01-01,2016-12-31,16729,9,799.31
7910,2016-01-01,2016-12-31,13137,23,827.1
7911,2016-09-01,2017-09-01,9432,9,639.44
7912,2016-07-01,2017-07-01,24352,42,947.53
7913,2016-07-01,2017-07-01,13730,34,905.27
7914,2016-05-01,2017-05-01,20858,29,1310.19
7915,2016-07-01,2017-07-01,12835,88,1369.33
7916,2016-07-01,2017-07-01,23331,10,660.52
7917,2016-10-01,2017-10-01,20395,30,880.24
7918,2016-01-01,2016-12-31,18935,32,893.15
7919,2016-07-01,2017-07-01,16967,18,778.07
7920,2016-05-01,2017-05-01,25898,48,974.24
7921,2016-07-01,2017-07-01,5291,18,778.07
7922,2016-07-01,2017-07-01,7362,4,477.26
7923,2016-01-01,2016-12-31,4108,2,507.94
7924,2016-01-01,2016-12-31,22251,3,524.65
7925,2016-11-01,2017-11-01,20636,46,965.73
7926,2016-04-01,2017-04-01,19254,7,589.18
7927,2016-03-01,2017-03-01,9133,240,2430.24
7928,2016-01-01,2016-12-31,6717,26,851.62
7929,2016-01-01,2016-12-31,3109,49,978.36
7930,2016-01-01,2016-12-31,4145,6,837.53
7931,2016-01-01,2016-12-31,15886,30,1100.3
7932,2016-01-01,2016-12-31,10159,14,727.81
7933,2016-07-01,2017-07-01,23459,22,818.21
7934,2016-11-01,2017-11-01,19688,65,1293.6
7935,2016-07-01,2017-07-01,19205,22,818.21
7936,2016-12-01,2017-12-01,11249,30,880.24
7937,2016-11-01,2017-11-01,6596,221,1279.63
7938,2016-07-01,2017-07-01,7715,4,596.57
7939,2016-09-01,2017-09-01,19217,13,1069.48
7940,2016-07-01,2017-07-01,22252,14,727.81
7941,2016-07-01,2017-07-01,3028,14,1455.62
7942,2016-07-01,2017-07-01,19801,69,1046.82
7943,2016-06-01,2017-06-01,11507,29,1091.82
7944,2016-01-01,2016-12-31,27066,31,886.8
7945,2016-07-01,2017-07-01,16385,30,880.24
7946,2016-01-01,2016-12-31,4280,83,1083.77
7947,2016-03-01,2017-03-01,4113,42,1184.42
7948,2016-12-01,2017-12-01,23880,12,696.98
7949,2016-07-01,2017-07-01,24521,7,736.48
7950,2016-02-01,2017-01-31,25028,60,1273.59
7951,2016-07-01,2017-07-01,23010,30,880.24
7952,2016-04-01,2017-04-01,26678,22,2045.52
7953,2016-08-01,2017-08-01,7647,30,1100.3
7954,2016-01-01,2016-12-31,9878,10,660.52
7955,2016-10-01,2017-10-01,3270,3,419.72
7956,2016-07-01,2017-07-01,11660,4,894.86
7957,2016-07-01,2017-07-01,16808,30,1320.36
7958,2016-01-01,2016-12-31,24128,7,589.18
7959,2016-03-01,2017-03-01,19698,10,1238.47
7960,2016-01-01,2016-12-31,17444,65,1034.88
7961,2016-01-01,2016-12-31,14408,30,1760.48
7962,2016-05-01,2017-05-01,21040,48,974.24
7963,2016-10-01,2017-10-01,1416,4,954.52
7964,2016-01-01,2016-12-31,21288,19,788.89
7965,2016-07-01,2017-07-01,12966,48,1826.7
7966,2016-01-01,2016-12-31,8370,58,2530.22
7967,2016-01-01,2016-12-31,2852,32,893.15
7968,2016-04-01,2017-04-01,18470,29,873.46
7969,2016-01-01,2016-12-31,18149,83,1354.71
7970,2016-01-01,2016-12-31,15533,77,1335.95
7971,2016-07-01,2017-07-01,25285,58,1012.09
7972,2016-01-01,2016-12-31,24650,30,1100.3
7973,2016-01-01,2016-12-31,14346,7,589.18
7974,2016-07-01,2017-07-01,8715,33,899.3
7975,2016-01-01,2016-12-31,18589,26,851.62
7976,2016-10-01,2017-10-01,11668,2,338.63
7977,2016-07-01,2017-07-01,13994,22,1022.76
7978,2016-11-01,2017-11-01,20235,6,558.35
7979,2016-07-01,2017-07-01,1004,27,1288.75
7980,2016-04-01,2017-04-01,19563,4,477.26
7981,2016-01-01,2016-12-31,21966,22,818.21
7982,2016-01-01,2016-12-31,15621,14,727.81
7983,2016-07-01,2017-07-01,16741,70,1049.7
7984,2016-08-01,2017-08-01,2249,34,1697.39
7985,2016-12-01,2017-12-01,23406,10,660.52
7986,2016-10-01,2017-10-01,423,10,825.65
7987,2016-02-01,2017-01-31,15427,30,880.24
7988,2016-08-01,2017-08-01,5942,14,1091.72
7989,2016-07-01,2017-07-01,17259,30,1100.3
7990,2016-06-01,2017-06-01,1159,176,1542.62
7991,2016-01-01,2016-12-31,8892,6,697.94
7992,2016-01-01,2016-12-31,15399,218,1596.12
7993,2016-01-01,2016-12-31,1750,58,1012.09
7994,2016-11-01,2017-11-01,24948,8,615.89
7995,2016-01-01,2016-12-31,7864,30,880.24
7996,2016-07-01,2017-07-01,2798,14,727.81
7997,2016-04-01,2017-04-01,14545,30,1760.48
7998,2016-09-01,2017-09-01,26746,10,660.52
7999,2016-07-01,2017-07-01,20013,2,338.63
8000,2016-02-01,2017-01-31,7422,22,818.21
8001,2016-07-01,2017-07-01,9383,6,558.35
8002,2016-01-01,2016-12-31,26813,27,859.17
8003,2016-04-01,2017-04-01,11867,2,338.63
8004,2016-01-01,2016-12-31,20685,56,1005.07
8005,2016-01-01,2016-12-31,9854,50,982.4
8006,2016-07-01,2017-07-01,25716,30,1320.36
8007,2016-01-01,2016-12-31,25884,17,766.64
8008,2016-05-01,2017-05-01,1474,26,1277.43
8009,2016-07-01,2017-07-01,18345,18,778.07
8010,2016-01-01,2016-12-31,7097,125,1457.08
8011,2016-01-01,2016-12-31,22852,12,696.98
8012,2016-09-01,2017-09-01,3368,70,1312.12
8013,2016-07-01,2017-07-01,3678,30,1650.45
8014,2016-04-01,2017-04-01,22758,93,1659.78
8015,2016-07-01,2017-07-01,14235,46,965.73
8016,2016-01-01,2016-12-31,5302,42,1184.42
8017,2016-11-01,2017-11-01,9109,166,1222.4
8018,2016-03-01,2017-03-01,13651,30,880.24
8019,2016-07-01,2017-07-01,2700,50,982.4
8020,2016-10-01,2017-10-01,857,101,1403.78
8021,2016-07-01,2017-07-01,20973,26,1064.52
8022,2016-01-01,2016-12-31,23805,19,788.89
8023,2016-01-01,2016-12-31,5412,12,696.98
8024,2016-05-01,2017-05-01,10649,4,477.26
8025,2016-01-01,2016-12-31,4782,46,1207.16
8026,2016-07-01,2017-07-01,3539,9,639.44
8027,2016-07-01,2017-07-01,25807,2,507.94
8028,2016-04-01,2017-04-01,19239,30,880.24
8029,2016-07-01,2017-07-01,11605,30,880.24
8030,2016-02-01,2017-01-31,21438,101,1403.78
8031,2016-02-01,2017-01-31,4627,2,846.57
8032,2016-08-01,2017-08-01,22348,14,909.76
8033,2016-07-01,2017-07-01,21258,3,419.72
8034,2016-01-01,2016-12-31,13174,7,589.18
8035,2016-01-01,2016-12-31,3004,78,2008.77
8036,2016-07-01,2017-07-01,18705,10,1321.03
8037,2016-01-01,2016-12-31,13148,30,1100.3
8038,2016-07-01,2017-07-01,22475,37,922.18
8039,2016-01-01,2016-12-31,1983,166,1528
8040,2016-01-01,2016-12-31,5772,6,697.94
8041,2016-01-01,2016-12-31,26918,6,1395.88
8042,2016-07-01,2017-07-01,3341,45,961.33
8043,2016-07-01,2017-07-01,15428,210,1586.78
8044,2016-03-01,2017-03-01,4144,10,660.52
8045,2016-01-01,2016-12-31,9139,8,1231.78
8046,2016-01-01,2016-12-31,1591,6,697.94
8047,2016-02-01,2017-01-31,21154,24,835.61
8048,2016-01-01,2016-12-31,12469,24,835.61
8049,2016-01-01,2016-12-31,2538,2,338.63
8050,2016-04-01,2017-04-01,18228,34,905.27
8051,2016-07-01,2017-07-01,5607,21,808.9
8052,2016-07-01,2017-07-01,22238,120,1157.5
8053,2016-01-01,2016-12-31,18717,26,851.62
8054,2016-09-01,2017-09-01,1644,2,338.63
8055,2016-05-01,2017-05-01,22514,1,200
8056,2016-06-01,2017-06-01,15149,30,880.24
8057,2016-07-01,2017-07-01,26174,18,778.07
8058,2016-07-01,2017-07-01,21366,42,947.53
8059,2016-01-01,2016-12-31,12840,1,200
8060,2016-01-01,2016-12-31,27568,39,1165.89
8061,2016-01-01,2016-12-31,8226,7,589.18
8062,2016-01-01,2016-12-31,8069,1,200
8063,2016-06-01,2017-06-01,22848,30,880.24
8064,2016-01-01,2016-12-31,6265,60,1528.3
8065,2016-04-01,2017-04-01,16843,21,808.9
8066,2016-07-01,2017-07-01,1605,30,880.24
8067,2016-01-01,2016-12-31,14101,46,1931.46
8068,2016-07-01,2017-07-01,20288,21,808.9
8069,2016-01-01,2016-12-31,8624,38,927.52
8070,2016-07-01,2017-07-01,27396,1,300
8071,2016-01-01,2016-12-31,13205,65,1034.88
8072,2016-01-01,2016-12-31,1274,30,2200.6
8073,2016-12-01,2017-12-01,5140,2,423.29
8074,2016-07-01,2017-07-01,21462,22,1636.42
8075,2016-08-01,2017-08-01,21736,30,1100.3
8076,2016-05-01,2017-05-01,2264,10,825.65
8077,2016-01-01,2016-12-31,704,13,712.99
8078,2016-07-01,2017-07-01,25641,1,200
8079,2016-07-01,2017-07-01,5524,30,880.24
8080,2016-05-01,2017-05-01,480,24,835.61
8081,2016-01-01,2016-12-31,27450,30,1100.3
8082,2016-01-01,2016-12-31,22301,17,766.64
8083,2016-01-01,2016-12-31,119,47,970.03
8084,2016-07-01,2017-07-01,22974,30,880.24
8085,2016-09-01,2017-09-01,3972,8,615.89
8086,2016-07-01,2017-07-01,2018,77,2137.52
8087,2016-07-01,2017-07-01,12520,36,916.7
8088,2016-11-01,2017-11-01,5723,62,1281.78
8089,2016-01-01,2016-12-31,342,12,696.98
8090,2016-07-01,2017-07-01,8163,1,200
8091,2016-09-01,2017-09-01,19033,33,1124.13
8092,2016-07-01,2017-07-01,21601,1,200
8093,2016-01-01,2016-12-31,13406,30,880.24
8094,2016-09-01,2017-09-01,26818,12,696.98
8095,2016-07-01,2017-07-01,8167,30,1100.3
8096,2016-07-01,2017-07-01,12404,234,1613.83
8097,2016-05-01,2017-05-01,19393,54,997.8
8098,2016-10-01,2017-10-01,1432,10,660.52
8099,2016-01-01,2016-12-31,17557,27,1288.75
8100,2016-08-01,2017-08-01,3875,64,1031.78
8101,2016-01-01,2016-12-31,21362,30,880.24
8102,2016-01-01,2016-12-31,25185,101,1123.02
8103,2016-07-01,2017-07-01,11804,30,880.24
8104,2016-01-01,2016-12-31,6166,30,880.24
8105,2016-01-01,2016-12-31,7608,9,639.44
8106,2016-05-01,2017-05-01,16697,30,880.24
8107,2016-07-01,2017-07-01,18032,9,1278.89
8108,2016-07-01,2017-07-01,3018,11,679.58
8109,2016-07-01,2017-07-01,25962,4,715.89
8110,2016-07-01,2017-07-01,12082,30,880.24
8111,2016-11-01,2017-11-01,15376,1,200
8112,2016-01-01,2016-12-31,3195,35,911.07
8113,2016-05-01,2017-05-01,26939,8,615.89
8114,2016-07-01,2017-07-01,19164,16,754.52
8115,2016-02-01,2017-01-31,2350,48,974.24
8116,2016-12-01,2017-12-01,7417,34,1810.54
8117,2016-01-01,2016-12-31,3159,32,1116.43
8118,2016-02-01,2017-01-31,9223,9,639.44
8119,2016-06-01,2017-06-01,18675,34,905.27
8120,2016-01-01,2016-12-31,8396,12,696.98
8121,2016-12-01,2017-12-01,17536,6,558.35
8122,2016-08-01,2017-08-01,16560,31,1108.5
8123,2016-07-01,2017-07-01,5165,74,1060.81
8124,2016-01-01,2016-12-31,14035,30,880.24
8125,2016-01-01,2016-12-31,26588,12,696.98
8126,2016-07-01,2017-07-01,26387,29,1091.82
8127,2016-05-01,2017-05-01,20185,2,677.26
8128,2016-01-01,2016-12-31,14519,21,808.9
8129,2016-04-01,2017-04-01,21266,2,338.63
8130,2016-08-01,2017-08-01,3725,18,778.07
8131,2016-01-01,2016-12-31,4610,24,1044.51
8132,2016-07-01,2017-07-01,1945,77,1068.76
8133,2016-01-01,2016-12-31,18307,5,521.89
8134,2016-01-01,2016-12-31,23557,58,1265.11
