company_id,address,country,state,company_type,industry_code,sector_code,locations,year_founded,employees,risk_zone,revenue,cost_of_revenue,legal_involvement,internet_complaints
6099,"511 East John Carpenter Freeway 6th Floor   Irving TX, 75062",USA,TX,1,6683,6,10,2017,77,,11816.60,6919.16,1,2
6100,"17870 Castleton Street Suite 205   City of Industry CA, 91748",USA,CA,1,0550,0,3,2017,8,,7385.53,6668.57,1,6
6101,"1177 West Hastings Street Suite 2300   Vancouver BC, V6E 2K3",CAN,BC,1,3833,3,5,2007,53,,6960.38,6711.05,0,3
6102,"18 King Street East Suite 810   Toronto ON, M5C 1C4",CAN,ON,1,5956,5,2,2015,10,,2832.07,2103.95,0,4
6103,"350 Bay Street Suite 700   Toronto ON, M5H 2S6",CAN,ON,1,0163,0,1,,,,,,1,2
6104,"750 West Pender Street Suite 804   Vancouver BC, V6C 2T7",CAN,BC,1,2764,2,3,2011,16,1,2485.08,4054.52,0,0
6105,"700 West Pender Street Suite 610   Vancouver BC, V6C 1G8",CAN,BC,1,9371,9,1,2014,13,,3607.41,3776.83,0,0
6106,"1100, Avenue des Canadiens-de-Montréal Suite 300 PO Box 211  Montreal QC, H3B 2S2",CAN,QC,1,5057,5,3,2008,,,,,0,0
6107,"669 Howe Street Suite 650   Vancouver BC, V6C 0B4",CAN,BC,1,4287,4,4,2009,113,,2293.48,2087.46,0,0
6108,"471 McLaws Circle Suite A   Williamsburg VA, 23185",USA,VA,1,0163,0,3,2011,40,,12643.40,10280.48,1,3
6109,"Yad Harutzim 14    Tel Aviv , 6770007",ISR,,1,1515,1,3,,38,,6079.26,3991.54,1,1
6110,"Ruta 34, km 1135    General Güemes , 4408",ARG,,2,9149,9,3,2008,,3,,,0,0
6111,"Par-la-Ville Place 4th Floor 14 Par-la-Ville Road  Hamilton , HM 08",BMU,,2,3366,3,1,2017,1,1,1691.96,1810.34,0,0
6112,"16 Ord Street Suite 4   West Perth WA, 6005",AUS,,2,8993,8,1,2016,1,,5014.52,6267.58,0,0
6113,"420 Royal Palm Way Suite 100   Palm Beach FL, 33480",USA,FL,2,6044,6,3,2014,83,,6005.84,3542.48,0,2
6114,"Lautrupbjerg 10    Ballerup , 2750",DNK,,2,3946,3,1,2017,1,4,2490.43,1276.75,0,2
6115,"2790 Walsh Avenue    Santa Clara CA, 95051",USA,CA,2,7104,7,5,,64,4,5896.98,2820.38,0,2
6116,"Bahnhofstrasse 45    Zurich , 8098",CHE,,2,7523,7,1,,3,,18311.75,9187.54,0,1
6117,"HSBC House 68 West Bay Road PO Box 10315  George Town , KY1-1003",CYM,,2,8867,8,2,,6,,6119.38,7130.54,0,1
6118,"1330 Avenue of the Americas 6th Floor   New York NY, 10019",USA,NY,2,7867,7,2,,18,,3606.04,1406.4,0,0
6119,"153 Walker Street Level 11   North Sydney NSW, 2060",AUS,,2,9142,9,1,,14,4,4038.96,3634.99,0,1
6120,"1702 North Collins Boulevard Suite 100   Richardson TX, 75080",USA,TX,3,7867,7,1,2015,2,,8108.48,2613.18,0,0
6121,"399 Park Avenue 39th Floor   New York NY, 10022",USA,NY,3,3366,3,1,2016,7,,1025.01,330.34,1,3
6122,"200 West Street    New York NY, 10282",USA,NY,3,2379,2,2,2017,,3,,,0,5
6123,"120 East Liberty Drive Suite 400   Wheaton IL, 60187",USA,IL,3,0550,0,2,2015,8,,9343.00,7873.92,1,11
6124,"2207 4th Street SW Suite 400   Calgary AB, T2S 1X1",CAN,AB,4,4932,4,,,67,,2049.04,2099.28,1,5
6125,"9 West 57th Street 43rd Floor   New York NY, 10019",USA,NY,4,7867,7,3,,45,,22671.40,9205.05,0,1
6126,"290 Woodcliff Drive    Fairport NY, 14450",USA,NY,4,2070,2,1,2016,,4,,,0,1
6127,"7 Grove Street    Topsfield MA, 01983",USA,MA,4,2364,2,4,2013,22,,3588.84,3028.76,0,1
6128,"2325 East Camelback Road Suite 1100   Phoenix AZ, 85016",USA,AZ,4,1173,1,2,2013,53,,2407.18,1634.49,0,3
6129,"4640 Trueman Boulevard    Hilliard OH, 43026",USA,OH,1,9371,9,1,2016,8,3,949.67,1056.92,0,0
6130,"2500 Columbia Avenue PO Box 3025   Lancaster PA, 17604",USA,PA,1,9142,9,1,,10,,10119.14,8521.52,0,4
6131,"3590 North First Street Suite 210   San Jose CA, 95134",USA,CA,1,0200,0,3,2014,22,4,4893.55,3988.93,0,1
6132,"595 Market Street 29th Floor   San Francisco CA, 94105",USA,CA,1,2760,2,1,2015,6,,12360.65,11142.06,0,2
6133,"40 Waterview Drive    Shelton CT, 06484",USA,CT,1,5241,5,3,2017,5,,759.80,833.74,1,3
6134,"249 East Gardena Boulevard    Gardena CA, 90248",USA,CA,1,4215,4,1,2014,34,1,711.30,973.41,0,0
6135,"1080 N. Batavia Street Suite A   Orange CA, 92867",USA,CA,1,9465,9,4,2005,,2,,,0,1
6136,"6920 Seaway Boulevard    Everett WA, 98203",USA,WA,1,4502,4,3,2011,79,,1048.23,585.59,1,3
6137,"2227 Welbilt Boulevard    New Port Richey FL, 34655",USA,FL,1,2535,2,2,,28,5,6201.48,5589.33,0,0
6138,"13320 Ballantyne Corporate Place    Charlotte NC, 28277",USA,NC,1,0163,0,6,,75,4,7166.99,5606.65,1,1
6139,"No. 936, Jinhai 2rd Road Konggang New Area Longwan District  Wenzhou , ",CHN,,1,6706,6,5,2007,262,,9060.47,7238.59,0,2
6140,"3 Waterway Square Place Suite 1000   The Woodlands TX, 77380",USA,TX,1,4116,4,1,2016,12,4,6804.00,5444.41,0,1
6141,"191 North Wacker Drive Suite 1400   Chicago IL, 60606",USA,IL,1,0264,0,4,2017,45,2,11096.72,9482.84,1,1
6142,"5727 South Lewis Avenue Suite 300   Tulsa OK, 74105",USA,OK,1,1178,1,5,2012,74,,6592.35,4461.72,0,0
6143,"1366 Zhongtianmen Dajie Xinghuo Science and Technology Park High-tech Zone  Tai'an , 271000",CHN,,1,6973,6,5,,157,2,33937.04,27080.77,0,3
6144,"6600 Goreway Drive Unit D   Mississauga ON, L4V 1S6",CAN,ON,1,9466,9,4,2017,,,,,0,2
6145,"299 Park Avenue 12th Floor   New York NY, 10171",USA,NY,1,2989,2,5,2012,53,,10939.82,8706.79,0,0
6146,"11455 El Camino Real Suite 200   San Diego CA, 92130",USA,CA,4,2307,2,1,2017,8,,542.23,340.68,0,0
6147,"101 Montgomery Street Suite 200   San Francisco CA, 94104",USA,CA,4,7887,7,6,,115,2,8099.33,3626.19,0,0
6148,"Two Newton Place Suite 300 255 Washington Street  Newton MA, 02458",USA,MA,4,1515,1,1,2014,27,,2186.20,704.56,0,4
6149,"1521 Westbranch Drive Suite 100   McLean VA, 22102",USA,VA,4,9466,9,2,2015,14,,8402.96,6775.04,0,5
6150,"18500 Von Karman Avenue Suite 550   Irvine CA, 92612",USA,CA,4,6044,6,10,2017,278,5,2599.72,1658.41,0,2
6151,"330 Madison Avenue    New York NY, 10017",USA,NY,5,4750,4,4,2005,161,3,2306.62,1738.82,0,1
6152,"128 North 13th Street Suite 1100   Lincoln NE, 68508",USA,NE,5,2280,2,1,2015,5,,2853.53,2720.28,0,2
6153,"3424 South County Road 1192    Midland TX, 79706",USA,TX,1,5241,5,1,,20,,2003.33,1511.85,1,2
6154,"914 Westwood Boulevard Suite 545   Los Angeles CA, 90024",USA,CA,1,4116,4,1,2015,26,,3566.91,3011.82,0,1
6155,"11, Sretensky Boulevard    Moscow , 101000",RUS,,1,7234,7,3,,37,,6709.41,3734.61,0,0
6156,"One Riverway Drive Suite 1700   Houston TX, 77056",USA,TX,1,8867,8,1,,10,,11023.40,10871.35,1,6
6157,"6025 South Quebec Suite 100   Centennial CO, 80111",USA,CO,1,4932,4,5,2002,180,,4353.77,3710.63,1,5
6158,"601 Travis Street 16th Floor   Houston TX, 77002",USA,TX,1,9149,9,4,,31,4,5384.75,4526.68,0,1
6159,"6564 Smoke Tree Lane    Scottsdale AZ, 85253",USA,AZ,1,4287,4,5,2017,,,,,1,1
6160,"1230 Avenue of the Americas 7th Floor   New York NY, 10020",USA,NY,1,2764,2,1,,14,3,11812.72,10927.34,0,2
6161,"4478 Wagon Trail Avenue    Las Vegas NV, 89118",USA,NV,1,1071,1,2,2017,5,2,13629.83,9515.28,1,4
6162,"495 South High Street Suite 50   Columbus OH, 43215",USA,OH,1,4116,4,6,,142,,2591.24,2091.07,0,0
6163,"262 North University Drive    Farmington UT, 84025",USA,UT,1,9517,9,3,,14,5,2496.67,2018.94,0,5
6164,"100 Cherokee Cove Drive    Vonore TN, 37885",USA,TN,1,9142,9,1,2015,2,5,1925.90,1731.76,0,2
6165,"1672 West 2nd Avenue    Vancouver BC, V6J 1H4",CAN,BC,1,5956,5,1,,17,2,5181.70,2423.71,0,3
6166,"560 Arvin Avenue Unit 3   Stoney Creek ON, L8E 5P1",CAN,ON,1,6044,6,5,,,,,,0,1
6167,"301 Commerce Street Suite 3300   Fort Worth TX, 76102",USA,TX,1,5956,5,3,2014,25,5,753.75,242.92,0,3
6168,"Wisma Ho Wah Genting No. 35, Jalan Maharajalela   Kuala Lumpur , 50150",MYS,,1,4287,4,1,2016,3,,5822.87,5382.45,1,2
6169,"9432 Southern Pine Boulevard    Charlotte NC, 28273",USA,NC,1,4287,4,6,2005,194,,2235.13,1511.48,1,1
6170,"226 Wyecroft Road    Oakville ON, L6K 3X7",CAN,ON,1,0163,0,5,2002,144,,7449.22,8027.18,1,1
6171,"33 Whitehall Street 15th Floor   New York NY, 10004",USA,NY,1,2535,2,3,2017,10,,3909.77,3904.32,0,4
6172,"1700 Broadway Suite 1170   Denver CO, 80290",USA,CO,1,8275,8,2,2013,14,3,5289.23,4793.59,0,0
6173,"308 - 4th Avenue SW Suite 1200   Calgary AB, T2P 0H7",CAN,AB,1,6683,6,25,1967,,,,,0,5
6174,"509 Pecan Street Suite 200   Fort Worth TX, 76102",USA,TX,1,8867,8,4,2013,15,,9093.24,8745.18,0,3
6175,"222 Third Avenue SW Suite 2100   Calgary AB, T2P 0B4",CAN,AB,1,0456,0,18,1999,102,3,39262.50,39806.42,1,1
6176,"One Lincoln Centre 5400 LBJ Freeway Suite 1500  Dallas TX, 75240",USA,TX,1,5057,5,2,2011,26,,1755.26,1092.49,1,4
6177,"1001 Fannin Street Suite 1500   Houston TX, 77002",USA,TX,1,4215,4,2,2011,89,5,2143.42,1155.79,1,3
6178,"3131 McKinney Avenue Suite 600   Dallas TX, 75204",USA,TX,1,2280,2,2,2015,21,,5936.82,4957.85,1,3
6179,"640 5th Avenue SW Suite 1040   Calgary AB, T2P 3G4",CAN,AB,1,5494,5,1,2017,2,1,3236.35,2295.08,0,2
6180,"5 Houston Center Suite 2400 1401 McKinney Street  Houston TX, 77010",USA,TX,1,7635,7,1,2017,13,4,9918.22,3599.98,0,3
6181,"Sun Life Plaza West Tower Suite 200 2nd Floor 144–4th Avenue SW Calgary AB, T2P 3N4",CAN,AB,1,7867,7,2,2011,13,2,13369.30,7018.73,0,3
6182,"811 Louisiana Street Suite 2100   Houston TX, 77002",USA,TX,1,3946,3,1,2015,6,1,4457.25,2734.19,1,4
6183,"S.E. Pearman Building 2nd Floor 9 Par-la-Ville Road  Hamilton , HM11",BMU,,1,4215,4,1,2015,34,4,4222.18,4083.69,1,3
6184,"243 North Peters Road    Knoxville TN, 37923",USA,TN,1,3458,3,1,2014,10,5,2786.46,1874.09,1,1
6185,"7077 East Marilyn Road Suite 140   Scottsdale AZ, 85254",USA,AZ,1,7867,7,1,2014,13,,25943.26,10063.31,0,0
6186,"608 – 1199 West Pender Street    Vancouver BC, V6E 2R1",CAN,BC,1,7104,7,1,2014,27,,6121.06,3117.49,0,2
6187,"595 Burrard Street Suite 3123   Vancouver BC, V7X 1J1",CAN,BC,1,0456,0,15,2002,,3,,,1,1
6188,"82 Richmond Street East    Toronto ON, M5C 1P1",CAN,ON,1,2070,2,1,2014,,1,,,0,2
6189,"6 High Ridge Park    Stamford CT, 06905",USA,CT,1,2307,2,1,2015,7,,10287.44,9113.58,0,0
6190,"7950 Jones Branch Drive    McLean VA, 22107",USA,VA,1,8869,8,5,,38,,12996.23,11893.15,0,0
6191,"6500 Live Oak Drive    Kelseyville CA, 95451",USA,CA,1,8275,8,4,,14,,22615.23,21044.52,0,0
6192,"Building A 20th Floor No. 18 Kechuang 11 Street Yizhuang Economic and Technological Development Zo Beijing , 101111",CHN,,1,7234,7,4,2013,74,4,11306.85,6620.44,0,0
6193,"6295 Allentown Boulevard Suite 1   Harrisburg PA, 17112",USA,PA,1,9371,9,5,2002,48,,6008.35,5366.29,1,4
6194,"2233 Lake Park Drive Suite 400   Smyrna GA, 30080",USA,GA,1,3366,3,5,2002,60,,2688.32,2037.1,0,0
6195,"575 Lexington Avenue 4th Floor   New York NY, 10022",USA,NY,1,7234,7,5,2017,,,,,0,0
6196,"2-39 54th Avenue    Long Island City NY, 11101",USA,NY,1,7635,7,1,2014,24,,39659.15,15428.91,0,1
6197,"202 Cousteau Place Suite 105   Davis CA, 95618",USA,CA,1,5645,5,5,,34,,1588.49,983.47,0,3
6198,"599 South Rivershore Lane    Eagle ID, 83616",USA,ID,1,8993,8,,2012,,,,,0,1
6199,"78 Reade Street Suite 4FW   New York NY, 10007",USA,NY,1,7635,7,1,2016,8,,13680.79,5242.8,0,0
6200,"20 On Hatch Lower Hatch Street   Dublin , 2",IRL,,1,7104,7,2,2011,66,1,18777.83,8910.25,0,0
6201,"23 Hamelacha Street Park Afek   Rosh HaAyin , ",ISR,,1,5494,5,5,2007,50,1,5801.11,2604.54,0,0
6202,"3957 Point Eden Way    Hayward CA, 94545",USA,CA,1,6683,6,20,1997,,,,,1,1
6203,"20 Eastbourne Terrace    London , W2 6LG",GBR,,1,4410,4,,2015,,1,,,0,1
6204,"1400 - 1199 West Hastings Street,    Vancouver BC, V6E 3T5",CAN,BC,1,8501,8,1,2016,5,4,3721.51,4902.07,0,0
6205,"1620 Dickson Avenue Suite 700   Kelowna BC, V1Y 9Y2",CAN,BC,1,7635,7,3,2011,35,,33898.26,18037.17,0,0
6206,"2200 HSBC Building 885 West Georgia Street   Vancouver BC, V6C 3E8",CAN,BC,1,2307,2,4,,18,5,1712.60,2051.39,0,0
6207,"250-1075 West Georgia Street    Vancouver BC, V6E 3C9",CAN,BC,1,5345,5,1,2017,1,3,341.03,141.78,1,4
6208,"1100, avenue des Canadiens-de-Montréal Suite 300   Montreal QC, H3B 2S2",CAN,QC,1,2989,2,1,,1,,19721.89,21688.15,0,0
6209,"150 York Street Suite 410   Toronto ON, M5H 3S5",CAN,ON,1,3946,3,1,2014,16,,7281.79,6582.56,0,1
6210,"706 27 Avenue NW    Calgary AB, T2M 2J3",CAN,AB,1,6683,6,5,2002,234,,20832.03,16191.13,1,1
6211,"1630 Ringling Boulevard    Sarasota FL, 34236",USA,FL,1,3946,3,,2017,35,,5001.68,3038.27,0,4
6212,"897 Quail Run Drive    Grand Junction CO, 81505",USA,CO,1,6226,6,20,1977,240,3,73336.37,44409.16,1,2
6213,"PO Box 271049    Littleton CO, 80127",USA,CO,1,0550,0,9,1999,158,,19839.40,16604.19,1,2
6214,"1155 Robert-Bourassa Boulevard Suite 906   Montreal QC, H3B 3A7",CAN,QC,1,3833,3,3,2014,18,,6261.44,5924.56,0,0
6215,"601 West Broadway Avenues Suite 400   Vancouver BC, V5Z 4C2",CAN,BC,1,4932,4,1,2017,7,3,3463.76,3889.78,0,4
6216,"1030 West Georgia Street Suite 1830   Vancouver BC, V6E 2Y3",CAN,BC,1,5956,5,5,2017,21,,789.96,446.55,0,0
6217,"2 Street Clair Avenue East Suite 1206   Toronto ON, M4T 2T5",CAN,ON,1,4287,4,2,2011,,5,,,0,0
6218,"750 West Pender Street Suite 804   Vancouver BC, V6C 2T7",CAN,BC,1,9371,9,1,2014,10,,3768.30,4035.61,0,2
6219,"77 King Street West Suite 2110   Toronto ON, M5K 2A1",CAN,ON,1,3366,3,2,2015,14,,7083.69,7335.76,0,0
6220,"Two Bentall Centre Suite 1800 555 Burrard Street  Vancouver BC, V7X 1M9",CAN,BC,1,9149,9,1,,30,,11754.18,12969.23,0,5
6221,"400 Chesapeake Drive    Redwood City CA, 94063",USA,CA,1,2070,2,2,2013,11,5,7322.94,6460.25,0,4
6222,"5421 Avenida Encinas Suite F   Carlsbad CA, 92008",USA,CA,1,4932,4,1,2015,29,3,4485.23,3677.07,0,0
6223,"600 Technology Park Drive    Billerica MA, 01821",USA,MA,1,2989,2,2,2013,8,5,8786.97,7509.48,0,4
6224,"One Grand Central Place Suite 4600   New York NY, 10165",USA,NY,1,5241,5,1,,2,5,3423.01,1775.1,0,3
6225,"1025 Willa Springs Drive    Winter Springs FL, 32708",USA,FL,1,0264,0,9,,134,4,42340.28,35199.3,1,1
6226,"911 Bern Court Suite 110   San Jose CA, 95112",USA,CA,1,1515,1,1,,58,,10985.35,7939.56,1,3
6227,"3060 Royal Boulevard South Suite 150   Alpharetta GA, 30022",USA,GA,1,5345,5,3,2011,22,5,2347.25,756.47,0,0
6228,"642 Newtown Yardley Road Suite 100   Newtown PA, 18940",USA,PA,1,2280,2,1,2017,,,,,0,1
6229,"1678 South Pioneer Road    Salt Lake City UT, 84104",USA,UT,1,5645,5,2,2011,,,,,0,0
6230,"Advanced Technology Innovation Centre Loughborough University Science and Enterprise Parks 5 Oakwood Drive  Loughborough , LE11 3QF",GBR,,1,0456,0,1,2014,14,1,20570.72,20100.43,1,3
6231,"331 Treble Cove Road    North Billerica MA, 01862",USA,MA,1,0456,0,18,1981,110,2,11423.29,9166.99,1,1
6232,"B1, Business Park Terre Bonne Route de Crassier 13   Eysins , 1262",CHE,,1,6683,6,15,1972,144,2,97627.27,78895.43,1,1
6233,"313 Congress Street 6th Floor   Boston MA, 02210",USA,MA,1,2760,2,4,2013,43,,3470.69,3289.56,0,1
6234,"16767 North Perimeter Drive Suite 240   Scottsdale AZ, 85260",USA,AZ,1,3366,3,2,2013,,5,,,1,2
6235,"200 Powell Place    Brentwood TN, 37027",USA,TN,1,9466,9,1,,18,,16759.86,14019.23,0,1
6236,"666 Burrard Street Suite 2348   Vancouver BC, V6C 2X8",CAN,BC,1,2174,2,4,2005,,,,,0,0
6237,"9120 Double Diamond Parkway Suite 3889   Reno NV, 89521",USA,NV,1,5956,5,3,,30,,2705.39,1012.25,0,0
6238,"815 West Hastings Street Suite 610   Vancouver BC, V6C 1B4",CAN,BC,1,7635,7,3,,29,4,18019.09,9125.03,0,0
6239,"Four Bentall Centre 1055 Dunsmuir Street Suite 2300 PO Box 49334 Vancouver BC, V7X 1L4",CAN,BC,1,4502,4,2,2015,36,,10985.95,11385.26,1,6
6240,"PO BOX 181062    Denver CO, 80218",USA,CO,1,6226,6,5,2002,141,,33792.54,20060.27,0,0
6241,"700 West Pender Street Suite 1750   Vancouver BC, V6C 1G8",CAN,BC,1,3458,3,6,2017,36,,2101.64,1045.95,0,0
6242,"800 West Pender Street Suite 1020   Vancouver BC, V6C 2V6",CAN,BC,1,7523,7,1,2014,18,2,18734.14,9381.25,0,5
6243,"291 South Main Street Suite J   Yuma AZ, 85364",USA,AZ,1,2174,2,1,2015,14,,4069.06,3461.56,0,5
6244,"850 West Hastings Street Suite 310   Vancouver BC, V6C 1E1",CAN,BC,1,0550,0,3,2008,94,,10425.58,11336.23,0,0
6245,"A. 3030 North Rocky Point Drive West Suite 150   Tampa FL, 33607",USA,FL,1,6044,6,5,,45,,55055.50,32522.45,0,0
6246,"1011 Warrenville Road Suite 600   Lisle IL, 60532",USA,IL,1,7867,7,3,2014,46,,5865.67,2791.88,0,0
6247,"7740 Milestone Parkway Suite 400   Hanover MD, 21076",USA,MD,1,1515,1,3,2011,54,,5181.20,3230.92,0,0
6248,"3900 Paseo del Sol    Santa Fe NM, 87507",USA,NM,1,4287,4,3,2011,115,,2383.39,1520.3,0,3
6249,"2232 East Orangethorpe Avenue    Anaheim CA, 92806",USA,CA,1,3946,3,3,,38,2,8885.87,6478.1,1,2
6250,"45 St Clair Avenue West Suite 1202   Toronto ON, M4V 1K9",CAN,ON,1,4287,4,3,,82,1,7870.30,8062.6,1,2
6251,"Junbing Industrial Zone Anhai   Jinjiang , 362261",CHN,,1,5645,5,2,2017,2,,4167.21,3309.01,0,3
6252,"1420 North McDowell Boulevard    Petaluma CA, 94954",USA,CA,1,7635,7,5,,77,4,5944.16,1917.64,0,0
6253,"Houxiang Minying Industrial Park    Danyang , 212312",CHN,,1,3833,3,1,,10,3,1539.00,619.99,1,1
6254,"Zernikedreef 9    Leiden , 2333 Ck",NLD,,1,1515,1,1,2017,,,,,0,0
6255,"410 West Harrison Street Suite 300   Seattle WA, 98119",USA,WA,1,7635,7,3,2011,18,,3745.76,1207.18,0,3
6256,"7707 Gateway Boulevard Suite 140   Newark CA, 94560",USA,CA,1,9466,9,1,2015,,,,,0,1
6257,"409 Illinois Street    San Francisco CA, 94158",USA,CA,1,5085,5,1,2014,12,,983.35,1497.75,1,3
6258,"885 West Georgia Street Suite 2150   Vancouver BC, V6C 3E8",CAN,BC,1,1178,1,1,,14,,11764.48,9578.74,0,0
6259,"131 Hartwell Avenue Suite 320   Lexington MA, 02421",USA,MA,1,9149,9,3,,22,,3736.52,3234.01,0,1
6260,"1020 Marsh Road    Menlo Park CA, 94025",USA,CA,1,1515,1,4,2013,22,,6369.40,4293.61,0,2
6261,"201 Industrial Road Suite 410   San Carlos CA, 94070",USA,CA,1,4932,4,4,2005,,,,,0,0
6262,"480 Arsenal Way    Watertown MA, 02472",USA,MA,1,7867,7,3,2008,74,4,5921.48,1908.36,1,6
6263,"1400 16th Street    San Francisco CA, 94103",USA,CA,1,8869,8,3,,,5,,,0,0
6264,"2 Gansevoort Street 9th Floor   New York NY, 10014",USA,NY,1,9149,9,6,2011,46,4,2235.46,1221.75,0,0
6265,"34175 Ardenwood Boulevard Suite 200   Fremont CA, 94555",USA,CA,1,8867,8,5,2002,60,4,8768.30,8698.26,0,2
6266,"Tuborg Boulevard 5    Hellerup , 2900",DNK,,1,0550,0,3,2017,6,4,3099.00,4458.39,1,3
6267,"8000 Marina Boulevard Suite 300   Brisbane CA, 94005",USA,CA,1,3366,3,3,,3,3,7703.11,5643.57,0,5
6268,"863 Mitten Road Suite 102   Burlingame CA, 94010",USA,CA,1,7867,7,5,2012,91,5,6992.04,2610.82,0,1
6269,"87 Cambridge Park Drive    Cambridge MA, 02140",USA,MA,1,8568,8,1,2016,2,,6690.16,5942.81,0,0
6270,"6310 Nancy Ridge Drive Suite 101   San Diego CA, 92121",USA,CA,1,9371,9,3,,3,4,8315.11,7218.6,0,0
6271,"5941 Optical Court    San Jose CA, 95138",USA,CA,1,4116,4,3,2008,110,,4351.60,3530.57,0,1
6272,"100 Thermon Drive    San Marcos TX, 78666",USA,TX,1,4410,4,2,2017,26,5,4168.61,2365.9,0,4
6273,"200 West Street    Waltham MA, 02451",USA,MA,1,9371,9,3,2008,28,1,7058.23,5915.93,0,0
6274,"20 Victoria Street 7th Floor   Toronto ON, M5C 2N8",CAN,ON,1,9142,9,2,,,,,,0,3
6275,"1999 Mt. Read Boulevard    Rochester NY, 14615",USA,NY,1,6683,6,10,,83,2,12177.04,7461.98,0,1
6276,"Industriparken 22C    Ballerup , 2750",DNK,,1,7104,7,1,,61,1,17191.76,9715.66,0,4
6277,"THT Industrial Park No. 5 Nanhuan Road Tiexi District  Siping , 136000",CHN,,1,5645,5,3,,26,4,4648.46,2890.58,0,3
6278,"730 Boulevard Industriel    Blainville QC, J7C 3V4",CAN,QC,1,2364,2,1,2014,4,,1497.03,1495.61,0,0
6279,"36 Commerce Way    Woburn MA, 01801",USA,MA,1,5345,5,3,,29,2,1792.79,577.78,0,4
6280,"2345 West Foothill Boulevard Suite 12   Upland CA, 91786",USA,CA,1,3458,3,2,2011,21,4,9019.65,6439.76,1,3
6281,"17505 North 79th Avenue Suite 309   Glendale AZ, 85308",USA,AZ,1,8993,8,1,,10,2,9329.66,8145.34,0,0
6282,"100 Commerce Drive    Loveland OH, 45140",USA,OH,1,9149,9,1,2014,6,4,3681.27,3142.76,0,3
6283,"23961 Craftsman Road Suite LM   Calabasas CA, 91302",USA,CA,1,2764,2,3,2017,3,5,1873.12,1375.78,0,0
6284,"21557 Telegraph Road    Southfield MI, 48033",USA,MI,1,4932,4,1,2014,22,,8921.28,6834.31,1,3
6285,"3500 Lennox Road Suite 1500   Atlanta GA, 30309",USA,GA,1,4116,4,5,2007,185,,2218.21,1778.44,0,1
6286,"940 Lincoln Road Suite 315   Miami Beach FL, 33139",USA,FL,1,7023,7,6,2011,43,2,35807.56,13645.03,1,3
6287,"31642 Pacific Coast Highway Suite 102   Laguna Beach CA, 92651",USA,CA,1,4502,4,2,2015,14,,1210.79,843.63,0,0
6288,"Technologiepark Im Neuenheimer Feld 582   Heidelberg , 69120",DEU,,1,2764,2,1,2015,5,5,2631.43,1928.15,1,1
6289,"1900 Powell Street Suite 750   Emeryville CA, 94608",USA,CA,1,5241,5,5,2017,37,,971.81,313.19,0,0
6290,"100 Acorn Park Drive 5th Floor   Cambridge MA, 02140",USA,MA,1,2364,2,3,2014,11,,3105.39,3117.89,0,2
6291,"3737 Market Street Suite 1300   Philadelphia PA, 19104",USA,PA,1,9180,9,1,2017,,,,,0,4
6292,"4350 La Jolla Village Drive Suite 800   San Diego CA, 92122",USA,CA,1,1173,1,4,2013,42,,12315.76,9500.3,0,2
6293,"245 First Street Suite 1100   Cambridge MA, 02142",USA,MA,1,4502,4,3,,77,4,14171.93,10519.89,1,1
6294,"9600 Blackwell Road Suite 210   Rockville MD, 20850",USA,MD,1,5345,5,1,,,1,,,0,1
6295,"200 – 3650 Gilmore Way    Burnaby BC, V5G 4W8",CAN,BC,1,3946,3,5,2007,47,4,8140.83,6936.53,0,0
6296,"4 Stamford Plaza 9th Floor 107 Elm Street  Stamford CT, 06902",USA,CT,1,9466,9,5,2007,47,4,11260.18,9198.44,0,3
6297,"600 California Street 17th Floor   San Francisco CA, 94108",USA,CA,1,9517,9,3,,31,3,5416.68,4066.36,0,5
6298,"999 West Broadway Suite 720   Vancouver BC, V5Z 1K5",CAN,BC,1,8568,8,1,2016,,,,,0,3
6299,"171 Oyster Point Boulevard Suite 300   South San Francisco CA, 94080",USA,CA,1,5345,5,1,,,5,,,0,0
6300,"Downstate Biotechnology Incubator Suite 304 760 Parkside Avenue  Brooklyn NY, 11226",USA,NY,1,2760,2,2,2013,,,,,0,1
6301,"15 Crosby Drive    Bedford MA, 01730",USA,MA,1,5085,5,6,2005,79,,4431.01,1966.16,1,2
6302,"271 Waverley Oaks Road Suite 108   Waltham MA, 02452",USA,MA,1,2535,2,1,,4,,3906.64,3841.65,0,1
6303,"245 Talbot Street West Suite 103   Leamington ON, N8H 1N8",CAN,ON,1,2760,2,4,2009,29,,14050.23,15420.07,0,3
6304,"510 Seymour Street Suite 900   Vancouver BC, V6B 1V5",CAN,BC,1,2760,2,4,2017,12,,917.63,381.49,0,7
6305,"924 Avenue J East    Grand Prairie TX, 75050",USA,TX,1,2535,2,1,2015,2,,2855.78,2711.53,0,4
6306,"3222 Glendale Galleria Way    Glendale CA, 91210",USA,CA,1,2070,2,3,,29,2,8124.55,6499.5,0,1
6307,"Dr. Luis Bonavita 1294 Office 501 WTC Free Zone  Montevideo , 11300",URY,,1,4410,4,1,,58,,4199.63,3765.65,1,1
6308,"201 Bryan Place Suite A   Cedar Hill TX, 75104",USA,TX,1,5645,5,1,2015,5,1,3461.57,1634.46,0,2
6309,"132 East Northside Dr. Suite C   Clinton MS, 39056",USA,MS,1,9149,9,1,2017,8,,2526.01,2027.17,0,0
6310,"134 Peter Street Suite 700   Toronto ON, M5V 2H2",CAN,ON,1,4287,4,4,2013,70,,2473.66,3391.97,1,1
