claim_id,claim_date,policy_id,inception_date,expiration_date,company_id,claim_amount
2181,2016-11-20,17280,2016-07-01,2017-07-01,22006,2614.74
2182,2016-07-26,17296,2016-07-01,2017-07-01,19501,1845.28
2183,2017-05-09,17311,2016-07-01,2017-07-01,10118,8372.91
2184,2016-07-21,17334,2016-07-01,2017-07-01,5898,1997.31
2185,2016-05-13,17344,2016-01-01,2016-12-31,8432,6721.48
2186,2017-04-01,17346,2016-07-01,2017-07-01,17470,2321.02
2187,2016-07-30,17353,2016-07-01,2017-07-01,21061,1816.49
2188,2016-07-28,17371,2016-02-01,2017-01-31,23997,3708.72
2189,2016-05-11,17375,2016-01-01,2016-12-31,1073,2114.39
2190,2016-02-23,17389,2016-01-01,2016-12-31,25186,1815.25
2191,2016-06-05,17391,2016-05-01,2017-05-01,23136,2484.32
2192,2016-03-20,17392,2016-01-01,2016-12-31,10768,750.73
2193,2016-12-13,17404,2016-01-01,2016-12-31,1308,655.61
2194,2017-02-04,17407,2016-10-01,2017-10-01,172,1047.19
2195,2016-10-16,17413,2016-01-01,2016-12-31,22417,2933.35
2196,2017-02-26,17423,2016-04-01,2017-04-01,1408,2431.01
2197,2017-05-06,17426,2016-07-01,2017-07-01,15699,7126.63
2198,2017-03-08,17440,2016-07-01,2017-07-01,19268,1284.70
2199,2017-08-10,17451,2016-12-01,2017-12-01,27156,5129.59
2200,2017-02-09,17453,2016-03-01,2017-03-01,6766,8644.35
2201,2016-04-18,17455,2016-01-01,2016-12-31,23544,2903.37
2202,2016-03-17,17458,2016-01-01,2016-12-31,1215,4946.91
2203,2016-10-23,17470,2016-02-01,2017-01-31,14439,1787.48
2204,2016-07-24,17474,2016-01-01,2016-12-31,12015,4537.29
2205,2016-08-21,17476,2016-03-01,2017-03-01,18183,2794.88
2206,2016-11-02,17489,2016-01-01,2016-12-31,3722,563.71
2207,2017-06-10,17495,2016-07-01,2017-07-01,19760,4798.51
2208,2017-03-15,17496,2016-06-01,2017-06-01,2207,730.94
2209,2016-12-01,17497,2016-01-01,2016-12-31,19934,4303.17
2210,2016-07-27,17529,2016-07-01,2017-07-01,27619,2252.49
2211,2017-01-12,17533,2016-07-01,2017-07-01,26436,2406.41
2212,2016-12-19,17542,2016-03-01,2017-03-01,5328,2763.09
2213,2017-07-09,17585,2016-11-01,2017-11-01,581,1257.75
2214,2016-10-10,17586,2016-08-01,2017-08-01,6630,3297.92
2215,2016-12-09,17588,2016-01-01,2016-12-31,12998,1683.47
2216,2016-05-01,17591,2016-01-01,2016-12-31,27070,4467.54
2217,2017-05-06,17592,2016-07-01,2017-07-01,27630,4065.39
2218,2016-12-23,17593,2016-01-01,2016-12-31,14969,4035.78
2219,2016-07-02,17594,2016-01-01,2016-12-31,24027,2717.00
2220,2017-03-28,17597,2016-08-01,2017-08-01,23412,1007.61
2221,2017-05-10,17598,2016-07-01,2017-07-01,15168,2598.22
2222,2017-01-04,17600,2016-07-01,2017-07-01,8444,9979.69
2223,2016-07-29,17604,2016-01-01,2016-12-31,10383,3945.37
2224,2017-06-04,17606,2016-11-01,2017-11-01,7620,3815.54
2225,2016-08-06,17626,2016-01-01,2016-12-31,13448,3236.52
2226,2016-11-22,17628,2016-09-01,2017-09-01,2936,7742.35
2227,2016-12-14,17630,2016-07-01,2017-07-01,17660,1977.98
2228,2017-04-21,17631,2016-06-01,2017-06-01,21449,5140.30
2229,2017-03-28,17641,2016-07-01,2017-07-01,8586,2417.84
2230,2016-01-18,17646,2016-01-01,2016-12-31,16993,2885.43
2231,2016-07-10,17656,2016-07-01,2017-07-01,27032,2383.03
2232,2016-05-19,17666,2016-02-01,2017-01-31,7074,1518.49
2233,2016-02-22,17675,2016-01-01,2016-12-31,4104,1843.18
2234,2016-06-03,17680,2016-04-01,2017-04-01,11304,3853.78
2235,2016-08-09,17681,2016-04-01,2017-04-01,20446,3948.51
2236,2016-11-08,17682,2016-07-01,2017-07-01,18809,1266.88
2237,2016-12-09,17683,2016-07-01,2017-07-01,22461,1781.01
2238,2016-10-13,17687,2016-01-01,2016-12-31,5073,1614.81
2239,2016-05-16,17699,2016-01-01,2016-12-31,17339,2833.06
2240,2016-07-06,17709,2016-07-01,2017-07-01,23455,3111.73
2241,2016-11-04,17710,2016-01-01,2016-12-31,22300,2300.56
2242,2017-03-04,17713,2016-07-01,2017-07-01,1669,2136.23
2243,2017-11-24,17721,2016-12-01,2017-12-01,5492,785.28
2244,2016-09-12,17726,2016-09-01,2017-09-01,8005,3204.73
2245,2017-04-28,17727,2016-07-01,2017-07-01,871,2976.18
2246,2017-07-17,17736,2016-11-01,2017-11-01,24475,1402.78
2247,2016-08-27,17746,2016-07-01,2017-07-01,11347,5316.40
2248,2016-12-07,17749,2016-01-01,2016-12-31,25409,4833.64
2249,2016-09-25,17750,2016-07-01,2017-07-01,22468,3511.55
2250,2017-05-27,17752,2016-11-01,2017-11-01,9007,2619.63
2251,2016-06-06,17757,2016-01-01,2016-12-31,25620,6183.04
2252,2016-11-30,17762,2016-04-01,2017-04-01,17818,4163.28
2253,2016-09-08,17767,2016-01-01,2016-12-31,1391,2177.19
2254,2017-04-15,17781,2016-07-01,2017-07-01,17780,4634.36
2255,2016-05-14,17782,2016-02-01,2017-01-31,21390,3161.31
2256,2017-03-10,17795,2016-07-01,2017-07-01,24074,3313.73
2257,2016-08-07,17796,2016-07-01,2017-07-01,19013,2533.87
2258,2016-08-07,17798,2016-08-01,2017-08-01,15976,2394.82
2259,2016-04-05,17800,2016-01-01,2016-12-31,74,1780.78
2260,2016-01-17,17802,2016-01-01,2016-12-31,13748,1604.27
2261,2017-05-22,17806,2016-07-01,2017-07-01,19629,4855.98
2262,2016-09-25,17809,2016-01-01,2016-12-31,15645,6789.02
2263,2017-01-16,17830,2016-12-01,2017-12-01,14767,4234.86
2264,2017-01-29,17836,2016-07-01,2017-07-01,2887,2150.77
2265,2016-08-31,17842,2016-05-01,2017-05-01,10938,3893.46
2266,2017-02-16,17856,2016-07-01,2017-07-01,11893,578.60
2267,2016-12-29,17870,2016-02-01,2017-01-31,8902,2328.30
2268,2016-05-14,17908,2016-01-01,2016-12-31,26991,946.95
2269,2016-08-10,17911,2016-01-01,2016-12-31,21067,5337.89
2270,2016-04-12,17915,2016-01-01,2016-12-31,3287,2370.58
2271,2016-01-19,17916,2016-01-01,2016-12-31,4469,2028.51
2272,2017-01-04,17918,2016-07-01,2017-07-01,11976,1624.41
2273,2017-03-25,17919,2016-07-01,2017-07-01,23741,10203.14
2274,2016-10-29,17923,2016-01-01,2016-12-31,5685,1136.12
2275,2016-10-18,17927,2016-01-01,2016-12-31,21088,2086.36
2276,2016-01-02,17938,2016-01-01,2016-12-31,12541,914.21
2277,2017-08-21,17939,2016-10-01,2017-10-01,5788,2420.07
2278,2016-02-27,17944,2016-01-01,2016-12-31,7931,3551.01
2279,2017-06-27,17950,2016-10-01,2017-10-01,23229,2635.01
2280,2016-10-23,17951,2016-01-01,2016-12-31,9737,1423.72
2281,2016-10-01,17953,2016-01-01,2016-12-31,23947,2956.97
2282,2016-09-16,17960,2016-01-01,2016-12-31,7867,1267.85
2283,2016-04-22,17971,2016-01-01,2016-12-31,48,3027.07
2284,2016-12-29,17984,2016-07-01,2017-07-01,8539,1675.85
2285,2017-01-11,17992,2016-07-01,2017-07-01,3259,1956.16
2286,2017-07-24,17998,2016-10-01,2017-10-01,6680,2654.18
2287,2017-04-08,17999,2016-07-01,2017-07-01,6222,2944.79
2288,2017-03-10,18000,2016-07-01,2017-07-01,13464,4305.64
2289,2016-08-11,18011,2016-01-01,2016-12-31,8923,3243.92
2290,2016-06-09,18019,2016-01-01,2016-12-31,17183,1214.26
2291,2016-01-25,18024,2016-01-01,2016-12-31,12948,1893.54
2292,2017-03-08,18027,2016-08-01,2017-08-01,22169,2199.58
2293,2017-01-06,18040,2016-07-01,2017-07-01,4547,6737.56
2294,2016-06-13,18042,2016-05-01,2017-05-01,23917,2364.52
2295,2016-09-14,18058,2016-01-01,2016-12-31,13055,2342.69
2296,2016-04-23,18060,2016-01-01,2016-12-31,24470,2271.14
2297,2016-12-18,18081,2016-01-01,2016-12-31,7356,6421.44
2298,2016-04-30,18091,2016-03-01,2017-03-01,27041,1493.88
2299,2016-04-23,18097,2016-01-01,2016-12-31,6709,27224.40
2300,2017-06-04,18105,2016-07-01,2017-07-01,19052,2007.75
2301,2016-04-20,18114,2016-04-01,2017-04-01,27723,1573.25
2302,2016-07-23,18115,2016-01-01,2016-12-31,7457,4248.04
2303,2016-08-29,18120,2016-07-01,2017-07-01,18386,1363.55
2304,2016-10-14,18135,2016-01-01,2016-12-31,15786,1260.18
2305,2017-07-26,18140,2016-11-01,2017-11-01,5444,3962.25
2306,2017-01-02,18144,2016-12-01,2017-12-01,21507,2000.95
2307,2017-06-07,18153,2016-08-01,2017-08-01,18066,2509.76
2308,2016-09-03,18154,2016-09-01,2017-09-01,1917,1699.98
2309,2016-12-11,18155,2016-01-01,2016-12-31,24034,1628.83
2310,2016-06-15,18163,2016-01-01,2016-12-31,2721,1162.58
2311,2017-01-28,18169,2016-09-01,2017-09-01,3409,1027.86
2312,2016-07-21,18173,2016-07-01,2017-07-01,13180,1971.27
2313,2017-01-14,18174,2016-11-01,2017-11-01,27637,2121.89
2314,2016-01-28,18211,2016-01-01,2016-12-31,12268,2122.07
2315,2016-09-25,18223,2016-05-01,2017-05-01,22268,1029.59
2316,2016-07-19,18224,2016-06-01,2017-06-01,4852,1299.78
2317,2017-05-02,18227,2016-07-01,2017-07-01,25575,4332.18
2318,2016-11-20,18228,2016-07-01,2017-07-01,9780,472.87
2319,2016-07-31,18239,2016-07-01,2017-07-01,13512,3846.97
2320,2016-09-19,18245,2016-07-01,2017-07-01,18281,1162.03
2321,2016-12-24,18249,2016-01-01,2016-12-31,234,8521.11
2322,2016-11-28,18256,2016-04-01,2017-04-01,1167,2429.76
2323,2016-12-30,18264,2016-07-01,2017-07-01,18676,3233.50
2324,2017-07-07,18270,2016-09-01,2017-09-01,27598,3405.52
2325,2017-05-31,18295,2016-10-01,2017-10-01,25981,2629.79
2326,2016-11-26,18303,2016-07-01,2017-07-01,24782,1326.24
2327,2016-01-07,18308,2016-01-01,2016-12-31,21503,1774.35
2328,2017-04-21,18321,2016-07-01,2017-07-01,6640,2332.07
2329,2016-09-22,18328,2016-01-01,2016-12-31,16788,4278.94
2330,2016-09-10,18334,2016-05-01,2017-05-01,1452,11460.31
2331,2017-06-08,18338,2016-07-01,2017-07-01,9258,3044.68
2332,2017-02-14,18339,2016-07-01,2017-07-01,18490,3185.09
2333,2016-07-07,18344,2016-03-01,2017-03-01,5562,1357.87
2334,2017-04-22,18347,2016-09-01,2017-09-01,25587,5477.80
2335,2016-08-03,18351,2016-08-01,2017-08-01,16864,1275.61
2336,2016-10-10,18354,2016-01-01,2016-12-31,19179,1914.00
2337,2016-10-20,18363,2016-07-01,2017-07-01,17642,2565.52
2338,2016-09-22,18365,2016-07-01,2017-07-01,22452,1796.99
2339,2017-02-06,18381,2016-08-01,2017-08-01,9119,5645.97
2340,2016-02-16,18389,2016-01-01,2016-12-31,26273,3721.67
2341,2016-08-05,18396,2016-07-01,2017-07-01,17943,6289.02
2342,2016-05-14,18404,2016-03-01,2017-03-01,8905,3499.06
2343,2016-10-25,18405,2016-07-01,2017-07-01,9396,2164.21
2344,2016-08-03,18428,2016-02-01,2017-01-31,15810,3400.65
2345,2017-06-29,18445,2016-07-01,2017-07-01,6821,2064.26
2346,2016-01-22,18450,2016-01-01,2016-12-31,9295,3564.94
2347,2016-08-24,18459,2016-01-01,2016-12-31,17143,2970.33
2348,2016-08-04,18466,2016-06-01,2017-06-01,8033,5985.87
2349,2016-01-13,18476,2016-01-01,2016-12-31,18862,2720.30
2350,2016-10-23,18482,2016-07-01,2017-07-01,17185,641.55
2351,2016-03-17,18483,2016-01-01,2016-12-31,17701,22471.94
2352,2016-09-18,18484,2016-07-01,2017-07-01,926,875.94
2353,2016-04-04,18498,2016-01-01,2016-12-31,10508,3508.41
2354,2016-08-03,18500,2016-03-01,2017-03-01,20403,1500.90
2355,2016-07-28,18501,2016-01-01,2016-12-31,21376,11091.55
2356,2016-10-03,18507,2016-07-01,2017-07-01,21243,4738.38
2357,2017-03-11,18513,2016-07-01,2017-07-01,20691,1399.85
2358,2016-05-16,18517,2016-01-01,2016-12-31,493,1015.93
2359,2016-07-21,18522,2016-01-01,2016-12-31,606,892.13
2360,2017-04-05,18528,2016-09-01,2017-09-01,1107,1229.77
2361,2016-08-22,18535,2016-08-01,2017-08-01,11290,1308.87
2362,2016-05-01,18536,2016-01-01,2016-12-31,3111,3253.05
2363,2016-11-15,18539,2016-06-01,2017-06-01,26783,2895.83
2364,2017-03-21,18552,2016-07-01,2017-07-01,10598,757.01
2365,2016-10-27,18563,2016-01-01,2016-12-31,10910,1570.62
2366,2016-11-06,18566,2016-07-01,2017-07-01,9767,4011.41
2367,2016-07-11,18567,2016-07-01,2017-07-01,5123,2449.79
2368,2016-07-03,18573,2016-01-01,2016-12-31,22526,1322.57
2369,2016-08-22,18590,2016-03-01,2017-03-01,16561,2221.93
2370,2017-02-12,18593,2016-07-01,2017-07-01,22975,855.51
2371,2016-03-11,18598,2016-01-01,2016-12-31,18016,6590.78
2372,2016-05-13,18609,2016-01-01,2016-12-31,26574,1006.84
2373,2016-07-03,18615,2016-01-01,2016-12-31,23356,3789.36
2374,2017-05-01,18625,2016-08-01,2017-08-01,24342,4858.38
2375,2016-12-23,18630,2016-01-01,2016-12-31,11526,2780.88
2376,2017-07-26,18635,2016-11-01,2017-11-01,134,8319.94
2377,2016-03-06,18645,2016-02-01,2017-01-31,16548,1685.68
2378,2016-10-23,18646,2016-07-01,2017-07-01,12146,2766.80
2379,2017-06-24,18647,2016-07-01,2017-07-01,19810,6754.25
2380,2017-06-21,18657,2016-07-01,2017-07-01,2164,2634.27
2381,2016-06-11,18661,2016-02-01,2017-01-31,11381,430.17
2382,2016-12-06,18675,2016-01-01,2016-12-31,16998,1397.74
2383,2016-08-09,18694,2016-07-01,2017-07-01,10679,2315.74
2384,2017-05-05,18695,2016-07-01,2017-07-01,2393,2091.03
2385,2016-06-19,18709,2016-01-01,2016-12-31,10841,1458.15
2386,2017-03-09,18718,2016-12-01,2017-12-01,2978,4727.27
2387,2016-10-11,18720,2016-06-01,2017-06-01,20727,2673.51
2388,2017-11-12,18723,2016-12-01,2017-12-01,23430,1936.94
2389,2016-11-13,18733,2016-01-01,2016-12-31,23221,3640.14
2390,2016-06-27,18744,2016-01-01,2016-12-31,16602,2232.13
2391,2016-07-22,18755,2016-07-01,2017-07-01,22225,3443.11
2392,2016-04-05,18757,2016-01-01,2016-12-31,18080,3045.06
2393,2016-12-30,18759,2016-11-01,2017-11-01,3311,3833.78
2394,2016-11-28,18768,2016-07-01,2017-07-01,22156,3414.12
2395,2017-05-17,18772,2016-08-01,2017-08-01,18316,3019.69
2396,2016-03-12,18776,2016-01-01,2016-12-31,2497,2073.50
2397,2016-06-22,18777,2016-05-01,2017-05-01,27004,4111.59
2398,2016-10-22,18788,2016-10-01,2017-10-01,5224,2379.48
2399,2016-03-12,18808,2016-01-01,2016-12-31,4960,2305.66
2400,2017-01-18,18815,2016-02-01,2017-01-31,11986,1440.81
2401,2016-05-09,18817,2016-04-01,2017-04-01,27408,5614.51
2402,2017-02-05,18820,2016-07-01,2017-07-01,7217,1884.55
2403,2016-01-02,18822,2016-01-01,2016-12-31,5179,1157.16
2404,2016-06-07,18828,2016-01-01,2016-12-31,889,3371.29
2405,2016-08-10,18839,2016-01-01,2016-12-31,12833,4578.14
2406,2016-05-10,18840,2016-05-01,2017-05-01,4132,1592.88
2407,2016-10-30,18846,2016-04-01,2017-04-01,10175,3522.85
2408,2016-07-21,18863,2016-01-01,2016-12-31,13775,3294.54
2409,2016-06-01,18864,2016-01-01,2016-12-31,22137,4322.08
2410,2016-08-29,18866,2016-01-01,2016-12-31,26557,1901.47
2411,2017-01-05,18867,2016-07-01,2017-07-01,27022,4214.97
2412,2016-05-31,18868,2016-01-01,2016-12-31,23156,1846.71
2413,2016-09-07,18869,2016-01-01,2016-12-31,15682,2408.29
2414,2016-01-17,18876,2016-01-01,2016-12-31,15797,1329.83
2415,2016-10-19,18879,2016-01-01,2016-12-31,10714,1018.89
2416,2016-10-25,18887,2016-09-01,2017-09-01,208,2448.70
2417,2016-02-27,18891,2016-02-01,2017-01-31,20239,2221.24
2418,2016-05-03,18897,2016-01-01,2016-12-31,16395,828.59
2419,2016-07-10,18912,2016-01-01,2016-12-31,17763,3922.96
2420,2016-07-18,18917,2016-07-01,2017-07-01,25757,646.93
2421,2016-07-01,18918,2016-01-01,2016-12-31,18529,2850.84
2422,2017-07-16,18923,2016-08-01,2017-08-01,23594,3947.02
2423,2016-11-08,18930,2016-07-01,2017-07-01,10827,1304.77
2424,2016-08-20,18931,2016-01-01,2016-12-31,18254,2740.40
2425,2016-06-25,18932,2016-01-01,2016-12-31,6412,2887.91
2426,2016-06-23,18938,2016-06-01,2017-06-01,6280,2517.09
2427,2016-04-11,18951,2016-03-01,2017-03-01,12797,1876.50
2428,2016-05-26,18958,2016-01-01,2016-12-31,7550,2534.64
2429,2016-03-02,18983,2016-01-01,2016-12-31,13314,2356.16
2430,2016-07-19,18984,2016-01-01,2016-12-31,15452,2195.89
2431,2016-06-26,18999,2016-02-01,2017-01-31,9249,2987.63
2432,2016-12-04,19008,2016-06-01,2017-06-01,19504,2540.11
2433,2016-11-26,19022,2016-07-01,2017-07-01,2079,1299.58
2434,2016-09-23,19025,2016-02-01,2017-01-31,7495,2374.61
2435,2017-05-17,19035,2016-07-01,2017-07-01,1907,4157.05
2436,2016-11-13,19036,2016-10-01,2017-10-01,19884,1252.47
2437,2016-11-17,19046,2016-10-01,2017-10-01,1060,740.49
2438,2016-06-13,19049,2016-04-01,2017-04-01,24138,3089.20
2439,2017-06-21,19065,2016-07-01,2017-07-01,24714,3780.80
2440,2017-05-07,19072,2016-07-01,2017-07-01,10914,3048.33
2441,2016-09-01,19076,2016-03-01,2017-03-01,8115,5122.34
2442,2016-11-13,19083,2016-01-01,2016-12-31,25173,4070.04
2443,2016-07-12,19105,2016-01-01,2016-12-31,8615,5608.87
2444,2016-11-30,19109,2016-01-01,2016-12-31,9832,2951.02
2445,2016-01-24,19117,2016-01-01,2016-12-31,26768,3626.32
2446,2016-05-06,19139,2016-01-01,2016-12-31,25026,1911.67
2447,2016-10-11,19144,2016-10-01,2017-10-01,12818,2942.39
2448,2017-02-03,19148,2016-07-01,2017-07-01,8000,2851.01
2449,2017-04-08,19150,2016-07-01,2017-07-01,21423,1481.15
2450,2017-04-20,19158,2016-10-01,2017-10-01,13262,1299.13
2451,2017-01-20,19163,2016-07-01,2017-07-01,12724,1604.93
2452,2017-09-07,19165,2016-11-01,2017-11-01,17037,886.84
2453,2016-01-11,19171,2016-01-01,2016-12-31,17530,2087.21
2454,2016-04-04,19189,2016-01-01,2016-12-31,10352,4831.08
2455,2016-08-23,19200,2016-02-01,2017-01-31,6451,2482.77
2456,2016-08-30,19219,2016-01-01,2016-12-31,27682,2483.19
2457,2017-01-05,19226,2016-07-01,2017-07-01,18826,5040.36
2458,2017-01-20,19245,2016-07-01,2017-07-01,5334,1880.90
2459,2017-06-06,19252,2016-11-01,2017-11-01,11721,3837.51
2460,2017-03-21,19253,2016-07-01,2017-07-01,24188,1066.29
2461,2016-06-18,19254,2016-01-01,2016-12-31,5780,1848.05
2462,2016-10-26,19255,2016-01-01,2016-12-31,27551,2573.46
2463,2017-01-17,19260,2016-07-01,2017-07-01,14042,1614.91
2464,2017-03-01,19261,2016-10-01,2017-10-01,9751,4708.02
2465,2016-11-27,19264,2016-01-01,2016-12-31,6255,1591.51
2466,2016-12-02,19268,2016-07-01,2017-07-01,25790,1715.53
2467,2016-08-17,19269,2016-07-01,2017-07-01,24328,1850.37
2468,2016-11-13,19272,2016-01-01,2016-12-31,20377,2757.17
2469,2016-11-16,19273,2016-07-01,2017-07-01,6929,1842.21
2470,2016-03-24,19274,2016-01-01,2016-12-31,25280,1220.77
2471,2016-05-09,19277,2016-05-01,2017-05-01,24234,1189.97
2472,2017-04-15,19290,2016-07-01,2017-07-01,17350,1312.21
2473,2016-10-12,19292,2016-02-01,2017-01-31,21761,879.45
2474,2016-09-18,19296,2016-07-01,2017-07-01,2811,2763.36
2475,2016-09-06,19301,2016-05-01,2017-05-01,26377,1253.65
2476,2017-06-03,19305,2016-07-01,2017-07-01,19166,1431.38
2477,2016-10-11,19310,2016-04-01,2017-04-01,7240,3621.22
2478,2017-01-02,19314,2016-10-01,2017-10-01,5391,2105.10
2479,2016-04-19,19329,2016-01-01,2016-12-31,10065,3696.83
2480,2017-05-12,19348,2016-07-01,2017-07-01,2453,5078.10
2481,2016-01-27,19357,2016-01-01,2016-12-31,21662,1652.72
2482,2016-08-26,19360,2016-01-01,2016-12-31,23954,952.28
2483,2016-11-10,19365,2016-11-01,2017-11-01,6462,4217.91
2484,2016-12-31,19370,2016-07-01,2017-07-01,25129,4058.38
2485,2016-09-15,19371,2016-07-01,2017-07-01,15424,1395.04
2486,2016-09-08,19372,2016-01-01,2016-12-31,24950,5665.59
2487,2017-06-07,19376,2016-07-01,2017-07-01,2439,1668.29
2488,2016-08-15,19387,2016-01-01,2016-12-31,12025,2221.40
2489,2016-10-15,19389,2016-05-01,2017-05-01,18780,3967.12
2490,2016-06-19,19394,2016-05-01,2017-05-01,24162,3511.02
2491,2016-07-01,19395,2016-01-01,2016-12-31,11481,2769.33
2492,2017-01-25,19402,2016-02-01,2017-01-31,20930,772.93
2493,2016-08-27,19406,2016-07-01,2017-07-01,7270,1667.10
2494,2016-04-22,19407,2016-01-01,2016-12-31,17674,3405.75
2495,2016-05-27,19412,2016-01-01,2016-12-31,11731,2486.13
2496,2017-02-09,19416,2016-07-01,2017-07-01,25374,1874.94
2497,2017-02-15,19421,2016-04-01,2017-04-01,5111,1153.47
2498,2016-02-02,19422,2016-01-01,2016-12-31,20969,3690.75
2499,2016-08-30,19424,2016-05-01,2017-05-01,8696,2298.62
2500,2016-10-27,19425,2016-01-01,2016-12-31,4059,1867.94
2501,2016-11-10,19427,2016-11-01,2017-11-01,7762,1356.14
2502,2016-02-11,19433,2016-01-01,2016-12-31,11194,2179.52
2503,2017-03-12,19436,2016-07-01,2017-07-01,4335,1579.96
2504,2016-11-30,19442,2016-07-01,2017-07-01,1748,3130.58
2505,2016-11-21,19443,2016-07-01,2017-07-01,24843,9410.24
2506,2016-11-02,19444,2016-01-01,2016-12-31,2148,4278.71
2507,2016-06-02,19450,2016-01-01,2016-12-31,16335,1055.09
2508,2016-09-14,19456,2016-01-01,2016-12-31,27049,1761.32
2509,2017-03-11,19465,2016-11-01,2017-11-01,12780,2597.71
2510,2016-10-17,19471,2016-01-01,2016-12-31,850,2102.11
2511,2016-07-10,19480,2016-03-01,2017-03-01,13263,4464.16
2512,2016-12-17,19485,2016-07-01,2017-07-01,11430,1560.76
2513,2017-03-23,19495,2016-07-01,2017-07-01,20131,2235.35
2514,2016-12-30,19497,2016-06-01,2017-06-01,19066,11157.18
2515,2016-09-20,19498,2016-05-01,2017-05-01,17539,825.40
2516,2017-02-17,19504,2016-10-01,2017-10-01,3718,1791.09
2517,2016-10-11,19508,2016-07-01,2017-07-01,4768,3170.09
2518,2016-02-26,19527,2016-01-01,2016-12-31,6123,3358.58
2519,2016-07-07,19544,2016-01-01,2016-12-31,21486,1123.04
2520,2016-09-07,19545,2016-07-01,2017-07-01,160,5733.63
2521,2016-09-22,19562,2016-01-01,2016-12-31,12902,7215.68
2522,2016-07-19,19567,2016-07-01,2017-07-01,27345,3774.39
2523,2016-12-27,19568,2016-07-01,2017-07-01,5569,2297.04
2524,2016-05-28,19569,2016-04-01,2017-04-01,46,1173.60
2525,2016-07-24,19571,2016-07-01,2017-07-01,14509,1698.78
2526,2017-01-26,19577,2016-07-01,2017-07-01,544,9639.15
2527,2016-05-17,19583,2016-01-01,2016-12-31,16216,4751.76
2528,2016-06-04,19587,2016-05-01,2017-05-01,1415,2720.40
2529,2017-01-03,19610,2016-07-01,2017-07-01,9044,6179.58
2530,2016-04-19,19612,2016-01-01,2016-12-31,25000,3647.41
2531,2016-11-02,19617,2016-07-01,2017-07-01,21796,1777.89
2532,2016-01-17,19619,2016-01-01,2016-12-31,1553,1901.73
2533,2016-10-11,19627,2016-02-01,2017-01-31,12183,3536.55
2534,2016-06-22,19629,2016-02-01,2017-01-31,10926,1201.51
2535,2016-08-29,19639,2016-05-01,2017-05-01,21027,3026.38
2536,2017-08-22,19645,2016-12-01,2017-12-01,836,3318.40
2537,2016-06-13,19648,2016-01-01,2016-12-31,17652,2512.85
2538,2016-03-17,19652,2016-01-01,2016-12-31,10990,2159.99
2539,2017-02-21,19653,2016-12-01,2017-12-01,18594,2812.11
2540,2016-04-06,19666,2016-02-01,2017-01-31,21284,2117.50
2541,2017-03-17,19682,2016-07-01,2017-07-01,26948,1261.91
2542,2017-06-19,19684,2016-07-01,2017-07-01,902,9242.42
2543,2017-04-22,19691,2016-09-01,2017-09-01,25748,6160.75
2544,2016-07-07,19698,2016-02-01,2017-01-31,13659,3296.94
2545,2016-10-31,19704,2016-01-01,2016-12-31,15389,6187.56
2546,2017-03-27,19707,2016-12-01,2017-12-01,15228,903.49
2547,2017-02-13,19712,2016-07-01,2017-07-01,8274,2539.34
2548,2016-09-12,19719,2016-07-01,2017-07-01,11171,3374.42
2549,2016-11-04,19722,2016-04-01,2017-04-01,22335,4660.30
2550,2017-09-01,19729,2016-10-01,2017-10-01,10740,2541.01
